listing_id,id,date,reviewer_id,reviewer_name,comments,numerical_review,summary
34797251,602270664,2020-02-06,164412733,Jolanda,"Der Aufenthalt in dem Apartment war super! Die Mitbewohner waren nett, die Verständigung zwischen Marcelo und uns war auch sehr gut. Schnelle Antworten und immer sehr hilfsbereit bei fragen. Das Apartment ist direkt an einer U-Bahn Station und ein Einkaufsladen direkt nebenan, was sehr viele Vorteile verschaffte. Die Badezimmer waren auch relativ sauber (man muss dabei bedenken, dass dort noch mehrere Leute leben, so kann man nicht immer von blitzblank ausgehen) aber alles komplett im Rahmen. Alles was man braucht ist zur Verfügung gestellt. Shampoo, Duschgel, Spülung und auch Handtücher und ein Fön.<br/>Gerne wieder ! ☺️",0,"We had a great stay in the apartment, with friendly neighbors and excellent communication from Marcelo."
41917030,708960681,2020-11-15,374288235,Henna,"Thank you very much for letting us stay at your nocarz! It was pleasant and welcoming. Your communication was excellent, very attentive. Also loved the subtle, airy & modern room decor. Less is more! Will hope to see you again in the near future. Best wishes to you & Roma X",5,"The room was pleasant and welcoming, with excellent communication from Syed and modern decor."
960834669718645860,1140481182702091991,2024-04-22,127326004,Rob,"The guys who checked us in were great and they quickly arranged an additional key which was delivered the next morning.<br/>When demonstrating the pull out sofa bed he immediately spotted there were crumbs all over the cushions and vacuumed them up but this just underlined that the £50 cleaning fee didn't reflect the cleaning as several of the dining chairs also had stains and the whole place smelt of people having smoked in there.  Having left the windows open, the next morning when closed the smell was still not great and it became clear that's because the smell was actually embedded in the sofa cushions.<br/>It's not the owners fault that renters ignore the 'no smoking' rule, but if you are paying £50 for cleaning on top of £850 for 3 nights you do expect that the cleaning staff will ensure it's clean and fresh upon arrival.",5,"The apartment was not clean upon arrival, with stains on furniture and a strong smell of smoke."
5161205,437478211493061153,2021-08-26,23745717,Boris,"This is one of the best host experiences I have ever had. Eric exceeded all of my expectations as a host and was super nice and accommodating and helped me at all times i needed, whilst ensuring I had total privacy and felt completley comfortable. The room and apartment is super nice and in a great location and clean with great WiFi. I can only highly recommend and will defilitley be back. THANK YOU ERIC!!!",5,"Eric exceeded all expectations as a host, providing a great experience in a super nice room and apartment."
1105182623933181779,1125243915127262226,2024-04-01,62905669,Gaëtan,"It was a perfect stay, Steven is a great host. It’s so easy and pratic to find the apartment, the location is very perfect. Only 15 minutes to reach Victoria Station for example, Madame Tussauds is at 3 minutes walking. Many things to do near from the apartment. The view is also perfect. And each room is clean and cosy.",5,Perfect stay with great host and location
438421,1015197408998022340,2023-11-01,34311276,Kelsey,"Small place and nothing too fancy but clean, quiet and best location. Walk to most of the best things to see in London! Host was very kind to let us drop off bags early before check in so we could explore. Easy to find in Chinatown. Good value for the price!",5,Clean and quiet apartment with excellent location for exploring London
1280318706400838300,1304288645230640528,2024-12-04,117938083,Pulkit,Had a great time with Will. He’s such a wonderful host and took care of almost everything. He even came to the street to pick me up when i faced issues in finding the place. The bed was very comfortable and the place was spotless clean. <br/>Will definitely visit him again.,5,Wonderful experience with kind and helpful host Will
35024469,429431818580177840,2021-08-15,206543612,George,"Outstanding Air B&B. Room was perfectly clean and beds were delightfully comfy. Exceptionally good value for money considering the quality of the room and how easy it is to get to get into Central London. Hosts were easily contacted and very friendly. When they called to tell us that the room we had originally booked was unavailable due to cleaning, they provided another one of their rooms with no hassle. They even allowed us to use the parking space after our stay was over just for the day, which was a load off of our mind as we still had things we wanted to do in London. Shower was high quality with good water pressure, and room even had a washer/dryer. Very spacious so great for long and short stay, on a very quiet street. For the price offered, this is the closest you will get to a perfect Air B&B.",5,"Outstanding Air B&B with clean room, comfy beds, and great value"
37209799,558829561,2019-11-03,235059415,Josh,The property is very nice and modern and clean and the pictures do not do it justice. It is a large property with great facilities and in a good position for shopping and the tube.<br/>The only issue we had was that the barber shop directly upstairs (as this is a basement apartment) is very noisy on a morning from 8am every day (even weekends) until around 7 on an evening. <br/>I would definitely stay in this property again but if you haven’t been before it’s definitely something to bare in mind.,5,"Nice modern apartment with good facilities, but noisy barber shop above"
18323662,673750491930358932,2022-07-18,56540568,Jonathan,"This place and host are great.  Danny checked in on us several times to make sure everything was good, and gave us plenty of suggestions while we were there.  We came to London with our 3 children ages 4, 8, 11.  The setup here was perfect for us, as there is great access to public transportation, and Northcote road has a ton of great dining and shopping options.  Would definitely come back again in the future.  Thanks Danny for being a great host.",5,Great host and location for a family with kids.
21617650,309471679,2018-08-18,31967602,Megan,"Wow! Where to start. Having spent a fair time in nocarz the past 2 months around Europe and UK I can completely understand how Yossi has achieved superhost status!! Not only was the cabin absolutely Devine with all one needs for a relaxing tranquil getaway, Yossi was always on hand to help with any questions I had. I couldn't think of a better place to end my vacation. ",5,Wonderful cabin with excellent amenities and a superhost owner.
